ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_025316	Lepus sinensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Lagomorpha', 'Leporidae', 'Lepus']	        tRNA [15384:15450](-) ['tRNA-Pro']	D-loop [15450:17438](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_025317	Siniperca chuatsi x Siniperca knerii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Centrarchiformes', 'Centrarchoidei', 'Sinipercidae', 'Siniperca']	        tRNA [15589:15659](-) ['tRNA-Pro']	D-loop [15659:16493](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025318	Tetrastes sewerzowi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Galliformes', 'Phasianidae', 'Tetraoninae', 'Tetrastes']	        source [0:16658](+) None	D-loop [0:1127](+) None	tRNA [1127:1195](+) ['tRNA-Phe']
NC_025319	Discogobio yunnanensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Labeoninae', "'Semilabeonini'", 'Discogobio']	        tRNA [15589:15659](-) ['tRNA-Pro']	D-loop [15659:16602](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025320	Eremias vermiculata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Laterata', 'Lacertibaenia', 'Lacertidae', 'Eremias']	        tRNA [15322:15388](-) ['tRNA-Pro']	misc_feature [15388:19914](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025321	Homatula potanini	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Nemacheilidae', 'Homatula']	        tRNA [15584:15654](-) ['tRNA-Pro']	D-loop [15654:16569](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025322	Plutella xylostella	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Yponomeutoidea', 'Plutellidae', 'Plutella']	        rRNA [14343:15126](-) ['12S ribosomal RNA']	D-loop [15126:16014](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_025494	Lissemys scutata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Testudinata', 'Testudines', 'Cryptodira', 'Trionychia', 'Trionychidae', 'Lissemys']	        tRNA [15438:15507](-) ['tRNA-Pro']	D-loop [15507:16512](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_025498	Beringraja pulchra	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Rajiformes', 'Rajidae', 'Beringraja']	        tRNA [15589:15658](-) ['tRNA-Pro']	misc_feature [15658:16907](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025499	Heliornis fulica	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gruiformes', 'Heliornithidae', 'Heliornis']	        tRNA [15422:15492](-) ['tRNA-Glu']	D-loop [15492:17009](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_025512	Narcine entemedor	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Torpediniformes', 'Narcinidae', 'Narcine']	        tRNA [15684:15753](-) ['tRNA-Pro']	D-loop [15753:17081](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_025513	Macaca fuscata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Catarrhini', 'Cercopithecidae', 'Cercopithecinae', 'Macaca']	        source [0:16565](+) None	D-loop join{[16014:16565](+), [0:537](+)} None	tRNA [537:609](+) ['tRNA-Phe']
NC_025514	Vanellus cinereus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Charadriidae', 'Vanellus']	        tRNA [15500:15571](-) ['tRNA-Glu']	misc_feature [15571:17074](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_025516	Mustela erminea	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Mustelidae', 'Mustelinae', 'Mustela']	        source [0:16471](+) None	D-loop join{[15744:16471](+), [0:307](+)} None	tRNA [307:376](+) ['tRNA-Phe']
NC_025517	Plectorhinchus lineatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Lutjaniformes', 'Haemulidae', 'Plectorhinchus']	        tRNA [15629:15699](-) ['tRNA-Pro']	D-loop [15699:16548](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025519	Thunnus atlanticus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Pelagiaria', 'Scombriformes', 'Scombridae', 'Thunnus']	        tRNA [10117:10187](-) ['tRNA-Pro']	D-loop [10187:11052](+) None	tRNA [11052:11120](+) ['tRNA-Phe']
NC_025521	Scolopax rusticola	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Scolopacidae', 'Scolopax']	        tRNA [15498:15571](-) ['tRNA-Glu']	misc_feature [15571:16984](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_025555	Oreochromis esculentus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'African cichlids', 'Pseudocrenilabrinae', 'Oreochromini', 'Oreochromis']	        tRNA [15626:15697](-) ['tRNA-Pro']	D-loop [15627:16622](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025556	Larus crassirostris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Laridae', 'Larus']	        tRNA [15473:15545](-) ['tRNA-Glu']	D-loop [15545:16746](+) None	repeat_region [16630:16735](+) None
NC_025557	Oxytate striatipes	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Araneae', 'Araneomorphae', 'Entelegynae', 'Dionycha', 'Thomisidae', 'Oxytate']	        tRNA [13851:13918](-) ['tRNA-Gln']	D-loop [13918:14407](+) None	tRNA [0:50](+) ['tRNA-Met']
NC_025559	Neomys fodiens	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Eulipotyphla', 'Soricidae', 'Soricinae', 'Neomys']	        tRNA [15383:15451](-) ['tRNA-Pro']	D-loop [15451:17260](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025560	Gloydius intermedius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Viperidae', 'Crotalinae', 'Gloydius']	        tRNA [3548:3612](-) ['tRNA-Pro']	D-loop [3612:4640](+) None	tRNA [4640:4713](+) ['tRNA-Leu']
NC_025560	Gloydius intermedius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Viperidae', 'Crotalinae', 'Gloydius']	        tRNA [16098:16163](+) ['tRNA-Thr']	D-loop [16163:17226](+) None	tRNA [0:65](+) ['tRNA-Phe']
NC_025562	Ageneiogarra imberba	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Labeoninae', 'Garrini', 'Ageneiogarra']	        tRNA [15592:15662](-) ['tRNA-Pro']	D-loop [15662:16600](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025563	Bos mutus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bos']	        source [0:16322](+) None	D-loop join{[0:361](+), [15792:16322](+)} None	tRNA [362:429](+) ['tRNA-Phe']
NC_025564	Eulimnogammarus vittatus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Peracarida', 'Amphipoda', 'Senticaudata', 'Gammarida', 'Gammaridira', 'Gammaroidea', 'Eulimnogammaridae', 'Eulimnogammarinae', 'Eulimnogammarus']	        rRNA [12404:13026](-) ['12S ribosomal RNA']	misc_feature [13026:14079](+) None	tRNA [14079:14140](-) ['tRNA-Tyr']
NC_025565	Megalaspis cordyla	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangiformes', 'Carangidae', 'Megalaspis']	        tRNA [15632:15703](-) ['tRNA-Pro']	D-loop [15703:16566](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025566	Alectis ciliaris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangiformes', 'Carangidae', 'Alectis']	        tRNA [15621:15692](-) ['tRNA-Pro']	D-loop [15692:16570](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025568	Myotis davidii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis']	        tRNA [15394:15460](-) ['tRNA-Pro']	D-loop [15460:17464](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025569	Tyspanodes hypsalis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Pyraloidea', 'Crambidae', 'Spilomelinae', 'Tyspanodes']	        rRNA [14188:14979](-) ['12S ribosomal RNA']	D-loop [14979:15329](+) None	tRNA [0:66](+) ['tRNA-Met']
NC_025612	Loxops coccineus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Drepanidinae', 'Loxops']	        source [0:15589](+) None	misc_feature [0:1244](+) None	tRNA [1244:1312](+) ['tRNA-Phe']
NC_025613	Haemorhous cassinii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Carduelinae', 'Haemorhous']	        source [0:16812](+) None	misc_feature [0:1227](+) None	tRNA [1227:1295](+) ['tRNA-Phe']
NC_025614	Coccothraustes coccothraustes	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Carduelinae', 'Coccothraustes']	        source [0:16823](+) None	misc_feature [0:1228](+) None	tRNA [1228:1296](+) ['tRNA-Phe']
NC_025615	Leucosticte arctoa	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Carduelinae', 'Leucosticte']	        source [0:16801](+) None	misc_feature [0:1215](+) None	tRNA [1215:1283](+) ['tRNA-Phe']
NC_025616	Bucanetes mongolicus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Drepanidinae', 'Bucanetes']	        source [0:16811](+) None	misc_feature [0:1225](+) None	tRNA [1225:1293](+) ['tRNA-Phe']
NC_025617	Melamprosops phaeosoma	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Carduelinae', 'Melamprosops']	        source [0:16840](+) None	misc_feature [0:1249](+) None	tRNA [1249:1317](+) ['tRNA-Phe']
NC_025618	Cardinalis cardinalis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Cardinalidae', 'Cardinalis']	        source [0:16779](+) None	misc_feature [0:1206](+) None	tRNA [1206:1274](+) ['tRNA-Phe']
NC_025620	Vestiaria coccinea	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Drepanidinae', 'Vestiaria']	        source [0:16830](+) None	misc_feature [0:1249](+) None	tRNA [1249:1317](+) ['tRNA-Phe']
NC_025621	Crithagra dorsostriata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Crithagra']	        source [0:16804](+) None	misc_feature [0:1228](+) None	tRNA [1228:1296](+) ['tRNA-Phe']
NC_025622	Magumma parva	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Magumma']	        source [0:16833](+) None	misc_feature [0:1251](+) None	tRNA [1251:1319](+) ['tRNA-Phe']
NC_025623	Loxia curvirostra	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Carduelinae', 'Loxia']	        source [0:16805](+) None	misc_feature [0:1230](+) None	tRNA [1230:1298](+) ['tRNA-Phe']
NC_025624	Hemignathus stejnegeri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Drepanidinae', 'Hemignathus']	        source [0:16832](+) None	misc_feature [0:1250](+) None	tRNA [1250:1318](+) ['tRNA-Phe']
NC_025625	Pyrrhula pyrrhula	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Carduelinae', 'Pyrrhula']	        source [0:16831](+) None	misc_feature [0:1248](+) None	tRNA [1248:1316](+) ['tRNA-Phe']
NC_025627	Spinus psaltria	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Carduelinae', 'Spinus']	        source [0:16812](+) None	misc_feature [0:1226](+) None	tRNA [1226:1294](+) ['tRNA-Phe']
NC_025628	Oreomystis bairdi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Drepanidinae', 'Oreomystis']	        source [0:16833](+) None	misc_feature [0:1249](+) None	tRNA [1249:1317](+) ['tRNA-Phe']
NC_025630	Pseudonestor xanthophrys	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Drepanidinae', 'Pseudonestor']	        source [0:16830](+) None	misc_feature [0:1250](+) None	tRNA [1250:1318](+) ['tRNA-Phe']
NC_025631	Platysmacheilus nudiventris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Gobionidae', 'Gobioninae', 'Platysmacheilus']	        tRNA [15608:15678](-) ['tRNA-Pro']	D-loop [15678:16603](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025632	Triplophysa robusta	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Nemacheilidae', 'Triplophysa']	        tRNA [15585:15655](-) ['tRNA-Pro']	D-loop [15655:16570](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025634	Araneus ventricosus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Araneae', 'Araneomorphae', 'Entelegynae', 'Araneoidea', 'Araneidae', 'Araneus']	        tRNA [13513:13576](-) ['tRNA-Gln']	D-loop [13576:14617](+) None	tRNA [0:62](+) ['tRNA-Met']
NC_025637	Vanellus vanellus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Charadriidae', 'Vanellus']	        tRNA [15489:15561](-) ['tRNA-Glu']	misc_feature [15561:16795](+) None	tRNA [0:72](+) ['tRNA-Phe']
NC_025639	Phrynocephalus helioscopus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Iguania', 'Acrodonta', 'Agamidae', 'Agaminae', 'Phrynocephalus']	        tRNA [0:68](+) ['tRNA-Phe']	D-loop [68:422](+) None	rRNA [422:1287](+) ['12S ribosomal RNA']
NC_025639	Phrynocephalus helioscopus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Iguania', 'Acrodonta', 'Agamidae', 'Agaminae', 'Phrynocephalus']	        tRNA [15293:15357](+) ['tRNA-Thr']	D-loop [15357:16098](+) None	tRNA [16098:16169](-) ['tRNA-Pro']
NC_025640	Phrynocephalus grumgrzimailoi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Iguania', 'Acrodonta', 'Agamidae', 'Agaminae', 'Phrynocephalus']	        tRNA [0:66](+) ['tRNA-Phe']	D-loop [66:567](+) None	rRNA [567:1439](+) ['12S ribosomal RNA']
NC_025640	Phrynocephalus grumgrzimailoi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Iguania', 'Acrodonta', 'Agamidae', 'Agaminae', 'Phrynocephalus']	        tRNA [15445:15509](+) ['tRNA-Thr']	D-loop [15509:16157](+) None	tRNA [16157:16228](-) ['tRNA-Pro']
NC_025643	Elaphe davidi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Colubridae', 'Colubrinae', 'Elaphe']	        tRNA [3480:3544](+) ['tRNA-Ile']	D-loop [3544:4573](+) None	tRNA [4573:4646](+) ['tRNA-Leu']
NC_025643	Elaphe davidi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Colubridae', 'Colubrinae', 'Elaphe']	        tRNA [16053:16114](-) ['tRNA-Pro']	D-loop [16114:17117](+) None	tRNA [0:61](+) ['tRNA-Phe']
NC_025644	Carangoides equula	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangiformes', 'Carangidae', 'Carangoides']	        tRNA [15628:15699](-) ['tRNA-Pro']	D-loop [15699:16588](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025646	Ochetobius elongatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Xenocyprididae', 'Xenocypridinae', 'Ochetobius']	        tRNA [15615:15685](-) ['tRNA-Pro']	D-loop [15685:16613](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025648	Coregonus ussuriensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Coregoninae', 'Coregonus']	        tRNA [15593:15663](-) ['tRNA-Pro']	D-loop [15663:16737](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025649	Chroicocephalus ridibundus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Laridae', 'Chroicocephalus']	        tRNA [15467:15539](-) ['tRNA-Glu']	D-loop [15539:16807](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_025650	Diptychus maculatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Schizopygopsinae', 'Diptychus']	        tRNA [15892:15962](-) ['tRNA-Pro']	D-loop [15962:16895](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_025769	Smutsia temminckii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Pholidota', 'Manidae', 'Smutsia']	        tRNA [15336:15403](-) ['tRNA-Pro']	D-loop [15403:16556](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025771	Choerodon schoenleinii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Labriformes', 'Labridae', 'Choerodon']	        tRNA [15603:15673](-) ['tRNA-Pro']	D-loop [15673:16504](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_025777	Scapanulus oweni	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Eulipotyphla', 'Talpidae', 'Scapanulus']	        tRNA [15402:15470](-) ['tRNA-Pro']	misc_feature [15470:16826](+) None	tRNA [0:68](+) ['tRNA-Phe']
