ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_025951.1	Curimata mivartii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Characiformes', 'Characoidei', 'Curimatidae', 'Curimata']	        tRNA [10122:10192](-) ['tRNA-Pro']	D-loop [10192:11228](+) None	tRNA [11228:11296](+) ['tRNA-Phe']
NC_025952.1	Mus spretus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Mus', 'Mus']	        tRNA [15352:15420](-) ['tRNA-Pro']	D-loop [15420:16286](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_025953.1	Chelmon rostratus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Chaetodontiformes', 'Chaetodontidae', 'Chelmon']	        tRNA [15595:15665](-) ['tRNA-Pro']	D-loop [15665:16497](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_019578.2	Globicephala macrorhynchus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Delphinidae', 'Globicephala']	        tRNA [15407:15474](-) ['tRNA-Pro']	D-loop [15474:16387](+) None	tRNA [0:72](+) ['tRNA-Phe']
NC_026191.1	Sebastes owstoni	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Scorpaenoidei', 'Sebastidae', 'Sebastinae', 'Sebastes']	        tRNA [15596:15666](-) ['tRNA-Pro']	D-loop [15666:16265](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026200.1	Temnopleurus hardwickii	['Eukaryota', 'Metazoa', 'Echinodermata', 'Eleutherozoa', 'Echinozoa', 'Echinoidea', 'Euechinoidea', 'Echinacea', 'Temnopleuroida', 'Temnopleuridae', 'Temnopleurus']	        tRNA [1035:1106](+) ['tRNA-Thr']	D-loop [1106:1262](+) None	tRNA [1262:1331](+) ['tRNA-Pro']
NC_026208.1	Maculabatis gerrardi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Myliobatiformes', 'Dasyatidae', 'Maculabatis']	        tRNA [15694:15764](-) ['tRNA-Pro']	D-loop [15764:17685](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026209.1	Portunus pelagicus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']	        rRNA [12652:13498](-) ['12S ribosomal RNA']	misc_feature [13498:14747](+) None	tRNA [14747:14814](+) ['tRNA-Ile']
NC_026210.1	Taeniura lymma	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Myliobatiformes', 'Potamotrygonidae', 'Taeniura']	        tRNA [15676:15746](-) ['tRNA-Pro']	misc_feature [15746:17652](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_026211.1	Sorubim cuspicaudus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Pimelodidae', 'Sorubim']	        tRNA [10026:10098](+) ['tRNA-Thr']	D-loop [10165:11074](+) None	tRNA [11075:11144](+) ['tRNA-Phe']
NC_026216.1	Pseudocarcharias kamoharai	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Galeomorphii', 'Galeoidea', 'Lamniformes', 'Pseudocarchariidae', 'Pseudocarcharias']	        tRNA [15554:15623](-) ['tRNA-Pro']	D-loop [15623:16694](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_026221.1	Bangana decora	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Labeoninae', 'Labeonini', 'Bangana']	        tRNA [15599:15669](-) ['tRNA-Pro']	D-loop [15669:16604](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026222.1	Atule mate	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangiformes', 'Carangidae', 'Atule']	        tRNA [15636:15707](-) ['tRNA-Pro']	D-loop [15707:16565](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026229.1	Lagocephalus suezensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Tetraodontiformes', 'Tetradontoidea', 'Tetraodontidae', 'Lagocephalus']	        tRNA [15568:15639](-) ['tRNA-Pro']	D-loop [15639:16494](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026313.1	Perca fluviatilis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Percinae', 'Perca']	        tRNA [15594:15664](-) ['tRNA-Pro']	misc_feature [15664:16537](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026024.1	Heosemys depressa	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Testudinata', 'Testudines', 'Cryptodira', 'Durocryptodira', 'Testudinoidea', 'Geoemydidae', 'Geoemydinae', 'Heosemys']	        tRNA [15442:15511](-) ['tRNA-Pro']	D-loop [15511:16773](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_026027.1	Cyclemys pulchristriata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Testudinata', 'Testudines', 'Cryptodira', 'Durocryptodira', 'Testudinoidea', 'Geoemydidae', 'Geoemydinae', 'Cyclemys']	        tRNA [15370:15442](+) ['tRNA-Thr']	D-loop [15511:16527](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_026028.1	Chitra indica	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Testudinata', 'Testudines', 'Cryptodira', 'Trionychia', 'Trionychidae', 'Chitra']	        tRNA [15430:15499](-) ['tRNA-Pro']	D-loop [15499:16726](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026032.1	Hynobius kimurae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Caudata', 'Cryptobranchoidea', 'Hynobiidae', 'Hynobius', 'Hynobius']	        tRNA [15569:15641](-) ['tRNA-Pro']	D-loop [15641:16448](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026033.1	Hynobius nigrescens	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Caudata', 'Cryptobranchoidea', 'Hynobiidae', 'Hynobius', 'Hynobius']	        tRNA [15535:15607](-) ['tRNA-Pro']	D-loop [15607:16412](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026034.1	Myospalax psilurus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Spalacidae', 'Myospalacinae', 'Myospalax']	        tRNA [15344:15410](-) ['tRNA-Pro']	D-loop [15410:16360](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_026046.1	Gonepteryx rhamni	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Pieridae', 'Coliadinae', 'Gonepteryx']	        rRNA [14053:14832](-) ['12S ribosomal RNA']	D-loop [14832:15203](+) None	tRNA [0:67](+) ['tRNA-Met']
NC_026047.1	Elseya branderhorsti	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Testudinata', 'Testudines', 'Pleurodira', 'Chelidae', 'Elseya']	        tRNA [15483:15552](-) ['tRNA-Pro']	D-loop [15552:16444](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026048.1	Emydura subglobosa	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Testudinata', 'Testudines', 'Pleurodira', 'Chelidae', 'Emydura']	        tRNA [15492:15560](-) ['tRNA-Pro']	D-loop [15560:16442](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026050.1	Platemys platycephala	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Testudinata', 'Testudines', 'Pleurodira', 'Chelidae', 'Platemys']	        tRNA [15500:15569](-) ['tRNA-Pro']	D-loop [15569:16553](+) None	tRNA [0:75](+) ['tRNA-Phe']
NC_026060.1	Callerebia suroia	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Satyrinae', 'Ypthimini', 'Callerebia']	        rRNA [14038:14791](-) ['12S ribosomal RNA']	D-loop [14791:15208](-) None	tRNA [0:67](+) ['tRNA-Met']
NC_026061.1	Elymnias hypermnestra	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Satyrinae', 'Elymniini', 'Elymnias']	        rRNA [13995:14763](-) ['12S ribosomal RNA']	D-loop [14763:15167](-) None	tRNA [0:67](+) ['tRNA-Met']
NC_026066.1	Phoenicurus auroreus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Phoenicurus']	        tRNA [15490:15561](-) ['tRNA-Glu']	misc_feature [15561:16772](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026067.1	Tarsiger cyanurus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Turdidae', 'Tarsiger']	        tRNA [15509:15581](-) ['tRNA-Glu']	misc_feature [15581:16803](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026068.1	Garrulax perspicillatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Leiothrichidae', 'Garrulax']	        tRNA [14842:14911](+) ['tRNA-Thr']	misc_feature [14911:16044](+) None	tRNA [16044:16110](-) ['tRNA-Pro']
NC_026068.1	Garrulax perspicillatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Leiothrichidae', 'Garrulax']	        tRNA [16639:16711](-) ['tRNA-Glu']	misc_feature [16711:17873](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026069.1	Ariadne ariadne	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Biblidinae', 'Biblidini', 'Ariadne']	        rRNA [14061:14860](-) ['small subunit ribosomal RNA']	D-loop [14860:15179](-) None	tRNA [0:68](+) ['tRNA-Met']
NC_026070.1	Cethosia biblis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Heliconiinae', 'Acraeini', 'Cethosia']	        rRNA [14103:14877](-) ['small subunit ribosomal RNA']	D-loop [14877:15211](+) None	tRNA [0:67](+) ['tRNA-Met']
NC_026071.1	Cyrestis thyodamas	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Cyrestinae', 'Cyrestini', 'Cyrestis']	        rRNA [14094:14874](-) ['12S ribosomal RNA']	D-loop [14874:15254](-) None	tRNA [0:68](+) ['tRNA-Met']
NC_026072.1	Hypolimnas bolina	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Nymphalinae', 'Hypolimnas']	        rRNA [14128:14904](-) ['small subunit ribosomal RNA']	D-loop [14904:15260](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_026073.1	Polyura nepenthes	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Charaxinae', 'Charaxini', 'Polyura']	        rRNA [14124:14896](-) ['12S ribosomal RNA']	D-loop [14896:15333](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_026074.1	Dicentrarchus labrax	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Moronidae', 'Dicentrarchus']	        tRNA [15555:15625](-) ['tRNA-Pro']	D-loop join{[15625:17576](+), [18095:18253](+)} None	gene [17576:18095](-) None
NC_026075.1	Dicentrarchus punctatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Moronidae', 'Dicentrarchus']	        tRNA [15568:15638](-) ['tRNA-Pro']	D-loop join{[15638:16862](+), [17381:17511](+)} None	gene [16862:17381](-) None
NC_026077.1	Zorotypus medoensis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Zoraptera', 'Zorotypidae', 'Zorotypus']	        rRNA [13361:14085](-) ['12S ribosomal RNA']	D-loop [14085:14572](+) None	tRNA [0:60](+) ['tRNA-Ile']
NC_026078.1	Brachirus orientalis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Soleidae', 'Brachirus']	        tRNA [15605:15676](-) ['tRNA-Pro']	D-loop [15676:16600](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026110.1	Coptodon zillii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'African cichlids', 'Pseudocrenilabrinae', 'Coptodonini', 'Coptodon']	        tRNA [15625:15695](-) ['tRNA-Pro']	D-loop [15695:16619](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026100.1	Sebastes longispinis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Scorpaenoidei', 'Sebastidae', 'Sebastinae', 'Sebastes']	        tRNA [15597:15667](-) ['tRNA-Pro']	D-loop [15667:16081](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026102.1	Demodex folliculorum	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Acariformes', 'Trombidiformes', 'Prostigmata', 'Eleutherengona', 'Raphignathae', 'Cheyletoidea', 'Demodicidae', 'Demodex']	        tRNA [4304:4347](+) ['tRNA-Ala']	D-loop [4347:4910](+) None	tRNA [4910:4963](-) ['tRNA-Leu']
NC_026104.1	Acroneuria hainana	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Plecoptera', 'Perloidea', 'Perlidae', 'Acroneuria']	        rRNA [14076:14905](-) ['12S ribosomal RNA']	misc_feature [14905:15804](+) None	tRNA [0:67](+) ['tRNA-Ile']
NC_026105.1	Goniurosaurus luii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Gekkota', 'Eublepharidae', 'Eublepharinae', 'Goniurosaurus']	        tRNA [15307:15372](-) ['tRNA-Pro']	D-loop [15372:16519](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_026109.1	Oreochromis variabilis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'African cichlids', 'Pseudocrenilabrinae', 'Oreochromini', 'Oreochromis']	        tRNA [15627:15697](-) ['tRNA-Pro']	D-loop [15697:16626](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026118.1	Megalobrama amblycephala x Megalobrama hoffmanni	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Xenocyprididae', 'Xenocypridinae', 'Megalobrama']	        tRNA [15616:15686](-) ['tRNA-Pro']	D-loop [15686:16623](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026119.1	Sinibrama taeniatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Xenocyprididae', 'Xenocypridinae', 'Sinibrama']	        tRNA [15616:15686](-) ['tRNA-Pro']	D-loop [15686:16623](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026120.1	Macaca nigra	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Catarrhini', 'Cercopithecidae', 'Cercopithecinae', 'Macaca']	        tRNA [15410:15478](-) ['tRNA-Pro']	D-loop [15478:16564](+) None	tRNA [0:72](+) ['tRNA-Phe']
NC_026122.1	Devario laoensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Danionidae', 'Danioninae', 'Devario']	        tRNA [15570:15640](-) ['tRNA-Pro']	D-loop [15640:16565](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026123.1	Wadicosa fidelis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Araneae', 'Araneomorphae', 'Entelegynae', 'Lycosoidea', 'Lycosidae', 'Wadicosa']	        tRNA [13606:13670](-) ['tRNA-Gln']	D-loop [13670:14741](+) None	tRNA [0:54](+) ['tRNA-Met']
NC_026124.1	Rhizomys sinensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Spalacidae', 'Rhizomyinae', 'Rhizomys']	        tRNA [15360:15428](-) ['tRNA-Pro']	misc_feature [15428:16564](-) None	tRNA [0:66](+) ['tRNA-Phe']
NC_026125.1	Stercorarius maccormicki	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Stercorariidae', 'Stercorarius']	        tRNA [10114:10185](-) ['tRNA-Glu']	misc_feature [10185:11271](+) None	tRNA [11271:11342](+) ['tRNA-Phe']
NC_026127.1	Parabotia banarescui	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Botiidae', 'Parabotia']	        tRNA [15592:15662](-) ['tRNA-Pro']	D-loop [15662:16590](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026128.1	Parabotia fasciatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Botiidae', 'Parabotia']	        tRNA [15593:15663](-) ['tRNA-Pro']	D-loop [15663:16590](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026129.1	Spinibarbus hollandi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Spinibarbinae', 'Spinibarbus']	        tRNA [15584:15654](-) ['tRNA-Pro']	D-loop [15654:16521](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026130.1	Leptobotia taeniops	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Botiidae', 'Leptobotia']	        tRNA [15595:15665](-) ['tRNA-Pro']	D-loop [15665:16592](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026131.1	Episoriculus caudatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Eulipotyphla', 'Soricidae', 'Soricinae', 'Episoriculus']	        tRNA [15406:15473](-) ['tRNA-Pro']	D-loop [15473:17129](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026284.1	Pelotretis flavilatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Rhombosoleidae', 'Pelotretis']	        tRNA [15648:15719](-) ['tRNA-Pro']	D-loop [15719:16937](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026285.1	Himantura microphthalma	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Myliobatiformes', 'Dasyatidae', 'Himantura']	        tRNA [15677:15746](-) ['tRNA-Pro']	D-loop [15746:17636](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026287.1	Triaenodon obesus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Galeomorphii', 'Galeoidea', 'Carcharhiniformes', 'Carcharhinidae', 'Triaenodon']	        tRNA [15567:15636](-) ['tRNA-Pro']	D-loop [15636:16700](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_026288.1	Perna perna	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Pteriomorphia', 'Mytilida', 'Mytiloidea', 'Mytilidae', 'Mytilinae', 'Perna']	        misc_feature [7299:7302](+) None	misc_feature [7767:8383](+) None	rRNA [8383:9202](+) ['small subunit ribosomal RNA']
NC_026288.1	Perna perna	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Pteriomorphia', 'Mytilida', 'Mytiloidea', 'Mytilidae', 'Mytilinae', 'Perna']	        rRNA [8383:9202](+) ['small subunit ribosomal RNA']	misc_feature [9202:9980](+) None	tRNA [9980:10040](+) ['tRNA-Ser']
NC_026288.1	Perna perna	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Pteriomorphia', 'Mytilida', 'Mytiloidea', 'Mytilidae', 'Mytilinae', 'Perna']	        tRNA [11929:11994](+) ['tRNA-Gly']	misc_feature [11994:12991](+) None	tRNA [12991:13059](+) ['tRNA-Gln']
NC_026288.1	Perna perna	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Pteriomorphia', 'Mytilida', 'Mytiloidea', 'Mytilidae', 'Mytilinae', 'Perna']	        tRNA [13779:13842](+) ['tRNA-Thr']	misc_feature [13842:14416](+) None	CDS [14416:15574](+) ['cytochrome b']
